trial_key,subject_id,cross_subject_split,condition_category,condition_id,condition_name,repetition,release_status,exclusion_reason,relative_path,amg_rows,semg_rows,motion_rows,common_duration_s,auditory_cue_record_available,auditory_cue_event_count,auditory_cue_onsets_s_relative_to_shared_trial_origin,auditory_cue_used_for_benchmark_alignment
user02|functional_action|stair_ascent|A3,user02,train,functional_action,stair_ascent,Stair Ascent,A3,released,,data/trials/user02/functional_action/stair_ascent/A3.npz,22847.0,14279.0,1286.0,14.279315710067747,True,3.0,"[1.79716157913208,5.8337624073028564,9.870821475982666]",False
user02|functional_action|stair_ascent|A4,user02,train,functional_action,stair_ascent,Stair Ascent,A4,released,,data/trials/user02/functional_action/stair_ascent/A4.npz,22787.0,14241.0,1282.0,14.241748094558716,True,3.0,"[1.7783279418945312,5.808654069900513,9.845720052719116]",False
user02|functional_action|stand_sit_transition|A1,user02,train,functional_action,stand_sit_transition,Stand-sit transition,A1,released,,data/trials/user02/functional_action/stand_sit_transition/A1.npz,22858.0,14286.0,1286.0,14.286059141159058,True,3.0,"[1.7154629230499268,5.754258871078491,9.793277978897095]",False
user02|functional_action|stand_sit_transition|A2,user02,train,functional_action,stand_sit_transition,Stand-sit transition,A2,released,,data/trials/user02/functional_action/stand_sit_transition/A2.npz,22931.0,14332.0,1290.0,14.331560373306274,True,3.0,"[1.9223394393920898,5.950711250305176,9.99785041809082]",False
user02|functional_action|stand_sit_transition|A3,user02,train,functional_action,stand_sit_transition,Stand-sit transition,A3,released,,data/trials/user02/functional_action/stand_sit_transition/A3.npz,22798.0,14249.0,1283.0,14.248899221420288,True,3.0,"[1.7463202476501465,5.773944139480591,9.816234111785889]",False
user02|functional_action|stand_sit_transition|A4,user02,train,functional_action,stand_sit_transition,Stand-sit transition,A4,released,,data/trials/user02/functional_action/stand_sit_transition/A4.npz,22856.0,14286.0,1286.0,14.285266637802124,True,3.0,"[1.7459845542907715,5.8114964962005615,9.746898651123047]",False
user02|functional_action|vertical_jump|A1,user02,train,functional_action,vertical_jump,Vertical Jump,A1,released,,data/trials/user02/functional_action/vertical_jump/A1.npz,22692.0,14183.0,1277.0,14.182687997817991,True,3.0,"[1.7266178131103516,5.769699811935425,9.817153930664062]",False
user02|functional_action|vertical_jump|A2,user02,train,functional_action,vertical_jump,Vertical Jump,A2,released,,data/trials/user02/functional_action/vertical_jump/A2.npz,22752.0,14221.0,1280.0,14.220073699951172,True,3.0,"[1.7656373977661133,5.806849479675293,9.762486457824707]",False
user02|functional_action|vertical_jump|A3,user02,train,functional_action,vertical_jump,Vertical Jump,A3,released,,data/trials/user02/functional_action/vertical_jump/A3.npz,22688.0,14180.0,1277.0,14.179582595825195,True,3.0,"[1.7408416271209717,5.774618625640869,9.81284761428833]",False
user02|functional_action|vertical_jump|A4,user02,train,functional_action,vertical_jump,Vertical Jump,A4,released,,data/trials/user02/functional_action/vertical_jump/A4.npz,22670.0,14169.0,1276.0,14.168968677520752,True,3.0,"[1.7994763851165771,5.838611602783203,9.873162508010864]",False
user02|treadmill_walking|treadmill_walking_1_kmh|A1,user02,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A1,released,,data/trials/user02/treadmill_walking/treadmill_walking_1_kmh/A1.npz,22736.0,14210.0,1279.0,14.210073471069336,True,3.0,"[1.9588704109191895,6.000736474990845,10.04418134689331]",False
user02|treadmill_walking|treadmill_walking_1_kmh|A2,user02,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A2,released,,data/trials/user02/treadmill_walking/treadmill_walking_1_kmh/A2.npz,22680.0,14175.0,1276.0,14.174633979797363,True,3.0,"[1.7201488018035889,5.7497239112854,9.784352779388428]",False
user02|treadmill_walking|treadmill_walking_1_kmh|A3,user02,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A3,released,,data/trials/user02/treadmill_walking/treadmill_walking_1_kmh/A3.npz,22751.0,14220.0,1280.0,14.219712495803831,True,3.0,"[1.8086514472961426,5.8368213176727295,9.87504529953003]",False
user02|treadmill_walking|treadmill_walking_1_kmh|A4,user02,train,treadmill_walking,treadmill_walking_1_kmh,Walk at 1 km/h,A4,released,,data/trials/user02/treadmill_walking/treadmill_walking_1_kmh/A4.npz,22807.0,14255.0,1283.0,14.254674434661863,True,3.0,"[1.985417366027832,6.016484498977661,10.053550481796265]",False
user02|treadmill_walking|treadmill_walking_2_kmh|A1,user02,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A1,released,,data/trials/user02/treadmill_walking/treadmill_walking_2_kmh/A1.npz,22709.0,14193.0,1278.0,14.193016767501833,True,3.0,"[1.7349348068237305,5.771990776062012,9.80601167678833]",False
user02|treadmill_walking|treadmill_walking_2_kmh|A2,user02,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A2,released,,data/trials/user02/treadmill_walking/treadmill_walking_2_kmh/A2.npz,22708.0,14193.0,1278.0,14.1928973197937,True,3.0,"[1.7203781604766846,5.777483224868774,9.71269416809082]",False
user02|treadmill_walking|treadmill_walking_2_kmh|A3,user02,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A3,released,,data/trials/user02/treadmill_walking/treadmill_walking_2_kmh/A3.npz,22832.0,14270.0,1285.0,14.270060777664185,True,3.0,"[1.8354485034942627,5.926645517349243,9.854466676712036]",False
user02|treadmill_walking|treadmill_walking_2_kmh|A4,user02,train,treadmill_walking,treadmill_walking_2_kmh,Walk at 2 km/h,A4,released,,data/trials/user02/treadmill_walking/treadmill_walking_2_kmh/A4.npz,22660.0,14163.0,1275.0,14.162363052368164,True,3.0,"[1.8053278923034668,5.842366933822632,9.88435983657837]",False
user02|treadmill_walking|treadmill_walking_3_kmh|A1,user02,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A1,released,,data/trials/user02/treadmill_walking/treadmill_walking_3_kmh/A1.npz,22746.0,14216.0,1280.0,14.216485977172852,True,3.0,"[1.7206058502197266,5.759876728057861,9.785682678222656]",False
user02|treadmill_walking|treadmill_walking_3_kmh|A2,user02,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A2,released,,data/trials/user02/treadmill_walking/treadmill_walking_3_kmh/A2.npz,22731.0,14208.0,1279.0,14.207195281982422,True,3.0,"[1.7428150177001953,5.77657413482666,9.803001165390015]",False
user02|treadmill_walking|treadmill_walking_3_kmh|A3,user02,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A3,released,,data/trials/user02/treadmill_walking/treadmill_walking_3_kmh/A3.npz,22757.0,14223.0,1280.0,14.223203897476196,True,3.0,"[1.875093936920166,5.906915903091431,9.963077783584595]",False
user02|treadmill_walking|treadmill_walking_3_kmh|A4,user02,train,treadmill_walking,treadmill_walking_3_kmh,Walk at 3 km/h,A4,released,,data/trials/user02/treadmill_walking/treadmill_walking_3_kmh/A4.npz,22653.0,14158.0,1275.0,14.15814447402954,True,3.0,"[1.732588291168213,5.763767242431641,9.801356315612793]",False
user02|treadmill_walking|treadmill_walking_4_kmh|A1,user02,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A1,released,,data/trials/user02/treadmill_walking/treadmill_walking_4_kmh/A1.npz,22737.0,14211.0,1279.0,14.210940837860107,True,3.0,"[1.7385456562042236,5.770970821380615,9.80860161781311]",False
user02|treadmill_walking|treadmill_walking_4_kmh|A2,user02,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A2,released,,data/trials/user02/treadmill_walking/treadmill_walking_4_kmh/A2.npz,22746.0,14216.0,1280.0,14.215807676315308,True,3.0,"[1.7589166164398193,5.80065655708313,9.831016778945923]",False
user02|treadmill_walking|treadmill_walking_4_kmh|A3,user02,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A3,released,,data/trials/user02/treadmill_walking/treadmill_walking_4_kmh/A3.npz,22702.0,14189.0,1277.0,14.189009666442873,True,3.0,"[1.722280502319336,5.776350498199463,9.717494487762451]",False
user02|treadmill_walking|treadmill_walking_4_kmh|A4,user02,train,treadmill_walking,treadmill_walking_4_kmh,Walk at 4 km/h,A4,released,,data/trials/user02/treadmill_walking/treadmill_walking_4_kmh/A4.npz,22092.0,13806.0,1242.0,13.80689525604248,True,3.0,"[1.530156135559082,5.567090034484863,9.528539180755615]",False
user02|treadmill_walking|treadmill_walking_5_kmh|A1,user02,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A1,released,,data/trials/user02/treadmill_walking/treadmill_walking_5_kmh/A1.npz,22724.0,14203.0,1279.0,14.20214033126831,True,3.0,"[1.7551453113555908,5.793064117431641,9.827040195465088]",False
user02|treadmill_walking|treadmill_walking_5_kmh|A2,user02,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A2,released,,data/trials/user02/treadmill_walking/treadmill_walking_5_kmh/A2.npz,22710.0,14194.0,1278.0,14.194299459457396,True,3.0,"[1.740558385848999,5.768696308135986,9.802047491073608]",False
user02|treadmill_walking|treadmill_walking_5_kmh|A3,user02,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A3,released,,data/trials/user02/treadmill_walking/treadmill_walking_5_kmh/A3.npz,22666.0,14166.0,1275.0,14.166395664215088,True,3.0,"[1.7079815864562988,5.745079517364502,9.7772696018219]",False
user02|treadmill_walking|treadmill_walking_5_kmh|A4,user02,train,treadmill_walking,treadmill_walking_5_kmh,Walk at 5 km/h,A4,released,,data/trials/user02/treadmill_walking/treadmill_walking_5_kmh/A4.npz,22693.0,14183.0,1277.0,14.18340539932251,True,3.0,"[1.7131423950195312,5.750206232070923,9.790801286697388]",False
user03|functional_action|deadlift|A1,user03,train,functional_action,deadlift,Deadlift,A1,released,,data/trials/user03/functional_action/deadlift/A1.npz,22692.0,14182.0,1277.0,14.182222843170166,True,3.0,"[1.75258469581604,5.79222559928894,9.823401689529419]",False
user03|functional_action|deadlift|A2,user03,train,functional_action,deadlift,Deadlift,A2,released,,data/trials/user03/functional_action/deadlift/A2.npz,22586.0,14116.0,1271.0,14.116385221481323,True,3.0,"[1.7505619525909424,5.808248043060303,9.753523111343384]",False
user03|functional_action|deadlift|A3,user03,train,functional_action,deadlift,Deadlift,A3,released,,data/trials/user03/functional_action/deadlift/A3.npz,22592.0,14120.0,1271.0,14.120271682739258,True,3.0,"[1.7315316200256348,5.763187646865845,9.806220531463623]",False
user03|functional_action|deadlift|A4,user03,train,functional_action,deadlift,Deadlift,A4,released,,data/trials/user03/functional_action/deadlift/A4.npz,22752.0,14220.0,1280.0,14.21980905532837,True,3.0,"[1.7805688381195068,5.830749988555908,9.778838872909546]",False
user03|functional_action|deep_squat|A1,user03,train,functional_action,deep_squat,Deep Squat,A1,released,,data/trials/user03/functional_action/deep_squat/A1.npz,22603.0,14127.0,1272.0,14.127121210098268,True,3.0,"[1.8255560398101807,5.859622955322266,9.907330989837646]",False
user03|functional_action|deep_squat|A2,user03,train,functional_action,deep_squat,Deep Squat,A2,released,,data/trials/user03/functional_action/deep_squat/A2.npz,22715.0,14197.0,1278.0,14.196884155273438,True,3.0,"[1.7701380252838135,5.819972991943359,9.86019492149353]",False
user03|functional_action|deep_squat|A3,user03,train,functional_action,deep_squat,Deep Squat,A3,released,,data/trials/user03/functional_action/deep_squat/A3.npz,22617.0,14136.0,1273.0,14.135725736618042,True,3.0,"[1.7787916660308838,5.808084487915039,9.863054513931274]",False
user03|functional_action|deep_squat|A4,user03,train,functional_action,deep_squat,Deep Squat,A4,released,,data/trials/user03/functional_action/deep_squat/A4.npz,22630.0,14143.0,1273.0,14.143474817276,True,3.0,"[1.8121988773345947,5.846029758453369,9.878478765487671]",False
user03|functional_action|forward_lunge|A1,user03,train,functional_action,forward_lunge,Forward Lunge,A1,released,,data/trials/user03/functional_action/forward_lunge/A1.npz,22523.0,14077.0,1267.0,14.077206373214722,True,3.0,"[1.768874168395996,5.804196357727051,9.76505422592163]",False
user03|functional_action|forward_lunge|A2,user03,train,functional_action,forward_lunge,Forward Lunge,A2,released,,data/trials/user03/functional_action/forward_lunge/A2.npz,22768.0,14230.0,1281.0,14.230330228805542,True,3.0,"[1.844905138015747,5.883967161178589,9.936914205551147]",False
user03|functional_action|forward_lunge|A3,user03,train,functional_action,forward_lunge,Forward Lunge,A3,released,,data/trials/user03/functional_action/forward_lunge/A3.npz,22661.0,14164.0,1275.0,14.163368940353394,True,3.0,"[1.7526729106903076,5.792112827301025,9.84118390083313]",False
user03|functional_action|forward_lunge|A4,user03,train,functional_action,forward_lunge,Forward Lunge,A4,released,,data/trials/user03/functional_action/forward_lunge/A4.npz,22648.0,14155.0,1274.0,14.15502405166626,True,3.0,"[1.750378131866455,5.819988965988159,9.774826049804688]",False
user03|functional_action|heel_raise|A1,user03,train,functional_action,heel_raise,Heel Raise,A1,released,,data/trials/user03/functional_action/heel_raise/A1.npz,22565.0,14103.0,1270.0,14.103291034698486,True,3.0,"[1.754499912261963,5.788662910461426,9.840296030044556]",False
user03|functional_action|heel_raise|A2,user03,train,functional_action,heel_raise,Heel Raise,A2,released,,data/trials/user03/functional_action/heel_raise/A2.npz,22699.0,14187.0,1277.0,14.186908960342407,True,3.0,"[1.717365026473999,5.760077953338623,9.71331000328064]",False
user03|functional_action|heel_raise|A3,user03,train,functional_action,heel_raise,Heel Raise,A3,released,,data/trials/user03/functional_action/heel_raise/A3.npz,22632.0,14146.0,1273.0,14.145214796066284,True,3.0,"[1.7212088108062744,5.747982740402222,9.786527872085571]",False
user03|functional_action|heel_raise|A4,user03,train,functional_action,heel_raise,Heel Raise,A4,released,,data/trials/user03/functional_action/heel_raise/A4.npz,22608.0,14130.0,1272.0,14.13009548187256,True,3.0,"[1.7204854488372803,5.7476584911346436,9.78802227973938]",False
user03|functional_action|left_lunge|A1,user03,train,functional_action,left_lunge,Left Lunge,A1,released,,data/trials/user03/functional_action/left_lunge/A1.npz,22644.0,14153.0,1274.0,14.152584075927734,True,3.0,"[1.7441339492797852,5.803907871246338,9.751421928405762]",False
user03|functional_action|left_lunge|A2,user03,train,functional_action,left_lunge,Left Lunge,A2,released,,data/trials/user03/functional_action/left_lunge/A2.npz,22685.0,14178.0,1276.0,14.178236484527588,True,3.0,"[1.7714123725891113,5.818578481674194,9.767171382904053]",False
user03|functional_action|left_lunge|A3,user03,train,functional_action,left_lunge,Left Lunge,A3,released,,data/trials/user03/functional_action/left_lunge/A3.npz,22723.0,14202.0,1279.0,14.20202660560608,True,3.0,"[1.7692983150482178,5.811918497085571,9.76452350616455]",False
user03|functional_action|left_lunge|A4,user03,train,functional_action,left_lunge,Left Lunge,A4,released,,data/trials/user03/functional_action/left_lunge/A4.npz,22651.0,14157.0,1275.0,14.157022476196287,True,3.0,"[1.7891404628753662,5.827943325042725,9.87830138206482]",False
user03|functional_action|quiet_sit|A1,user03,train,functional_action,quiet_sit,Quiet Sit,A1,released,,data/trials/user03/functional_action/quiet_sit/A1.npz,22705.0,14190.0,1278.0,14.190226078033447,True,3.0,"[1.7652809619903564,5.817846059799194,9.855091094970703]",False
user03|functional_action|quiet_sit|A2,user03,train,functional_action,quiet_sit,Quiet Sit,A2,released,,data/trials/user03/functional_action/quiet_sit/A2.npz,22671.0,14169.0,1276.0,14.169123649597168,True,3.0,"[1.7663555145263672,5.814972400665283,9.853598594665527]",False
user03|functional_action|quiet_sit|A3,user03,train,functional_action,quiet_sit,Quiet Sit,A3,released,,data/trials/user03/functional_action/quiet_sit/A3.npz,22509.0,14067.0,1267.0,14.067842960357666,True,3.0,"[1.7805469036102295,5.822595834732056,9.862700939178467]",False
user03|functional_action|quiet_sit|A4,user03,train,functional_action,quiet_sit,Quiet Sit,A4,released,,data/trials/user03/functional_action/quiet_sit/A4.npz,22577.0,14110.0,1270.0,14.110386371612549,True,3.0,"[1.97334623336792,6.004125118255615,10.036324262619019]",False
user03|functional_action|quiet_stand|A1,user03,train,functional_action,quiet_stand,Quiet Stand,A1,released,,data/trials/user03/functional_action/quiet_stand/A1.npz,22694.0,14184.0,1277.0,14.18387770652771,True,3.0,"[1.762573480606079,5.809976577758789,9.856662511825562]",False
user03|functional_action|quiet_stand|A2,user03,train,functional_action,quiet_stand,Quiet Stand,A2,released,,data/trials/user03/functional_action/quiet_stand/A2.npz,22749.0,14218.0,1280.0,14.21807599067688,True,3.0,"[1.7965478897094727,5.831466913223267,9.875905990600586]",False
user03|functional_action|quiet_stand|A3,user03,train,functional_action,quiet_stand,Quiet Stand,A3,released,,data/trials/user03/functional_action/quiet_stand/A3.npz,22699.0,14187.0,1277.0,14.186657905578612,True,3.0,"[1.7776298522949219,5.821096897125244,9.8679518699646]",False
